ukbench00000.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1,-18.889488,-1.27400736343,40.1004,34.091544,28.7115255946,4.45705968253,0.737198335627,-11.6451815474,31.686819003,7.107528,15.75252,25.1805859456,-7.85737213808,4.5411680126,4.01041550647,-0.422571342826,0.476974636609,6.45843702879,8.88317190086,15.1344501588,-61.65084,-102.926616,-0.243333622878,-2.8246441403,4.95851119831,-0.945175492276,0.544482345537,1.48111398663,1.00873130061,6.37241301245,1.49042591602,-13.0115171354,20.1945325051,-14.1263044091,9.5201526615,-31.182432,2.85029748109,8.3970633818,12.5636111022,-11.0685234652,7.00325315526,0.720745332479,-14.7667759312,0.519820420114,-1.3373056153,10.618289574,-7.78234369463,-6.9494622788,1.22346779628,-1.63646621342,10.6266439524,-9.00969837565,-0.101684810101,6.76151214458,-0.80262140441,-5.13461603052,-7.59452490749,5.19407831705,-3.49740732853,2.38299579032,-9.37700328664,0.0543598548868,0.506776954345,2.60493454018
2,-19.601796,3.2298128649,-34.8657,-31.054002,-10.1168882151,-5.45077897356,-0.629610259873,1.59469414831,-13.9538546429,-26.664774,-24.29191,-19.4685204855,-0.617373320093,-3.83403260975,-1.98843518038,-1.07529009937,-1.4136846465,-7.49113428864,-5.89691145931,-11.0288415231,14.75197,13.907778,-9.48749137909,-4.11657762426,9.79775915718,0.821792430027,-3.95868723709,-1.17579919074,-0.243989276925,-5.2510276492,-1.8027334009,14.8094054231,-8.33511585519,7.17333843034,-7.43746140806,-25.160344,-1.77405725703,-4.196205348,-6.75175424982,1.13235938518,-6.77103369041,-2.94757319039,5.57065789796,-1.43591552953,-8.78478636229,-6.5707169892,3.27002803752,2.27295135389,1.54668889849,1.37711446909,-7.74098219058,6.02139776116,1.188903863,-11.0858801038,1.03414531846,3.8773234453,2.1366064019,-3.51706993366,1.31118659101,1.50783699118,8.08600348521,2.78974256332,0.640659518525,-0.68437956295
ukbench00408.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2921.132,-128.959678971,2902.174,2364.178,291.33956937,-196.543837475,-102.150923608,-127.750939008,505.086084074,2095.234,1843.384,463.070919235,163.780913023,-32.0977769999,-105.981164364,-67.7496731591,17.1869374235,-52.5291153889,214.215467379,248.940754918,1967.784,2431.48,290.077189005,128.212343694,-19.346905979,-67.216156406,-9.49994058027,-57.444794984,-12.5231970608,3.36172851909,-27.575291476,-14.1661772543,133.892167823,97.1283629833,346.157156001,3103.296,103.740375294,199.511048245,43.5949597948,264.678553479,128.399508461,58.5814925506,-3.01066106778,-26.2269405565,83.2821895222,215.288809255,218.006677494,-36.7472659998,-40.8595327101,3.45435229367,-8.50225193699,200.553457534,-56.0065013053,26.6454950488,-106.25207184,28.8256362321,-10.4646611013,-7.15592062561,-9.13742743482,20.9568153161,-23.7062124014,7.37220531583,-2.08714031914,5.21430609622
1,18.537552,3.2650662596,-73.418136,-309.172392,42.7401168732,2.75211086304,-0.908658622254,35.3545786572,114.183203217,-351.503976,-383.172576,63.4713378906,119.952496883,-25.978825251,-1.64308988531,-1.52229780315,-3.31250111344,-65.4432329849,-11.1530742361,32.9624684573,-375.502176,-289.60272,29.8086091837,-22.5420930576,46.768064035,9.19572004258,17.4652289079,-1.38860178577,1.91160918068,1.2176863658,-23.2789372136,106.89416367,63.4054711386,3.10417396506,48.261157178,-14.266944,20.842908535,70.3807319274,38.3775428518,64.4825042174,-15.5305084457,8.512245321,-6.98890151198,27.6937732716,30.1977457971,-53.1032045139,96.3887574174,-29.1951315928,13.412686812,-1.14779678751,83.7592985611,-60.9818404937,55.8657537479,-7.64450942722,32.2334663591,29.6958066308,31.1142236859,1.64308988531,-0.231940245568,-14.1979852049,46.5682635939,-11.881513692,0.850220184353,3.22393928994
2,-52.143116,3.03428245842,41.229938,283.647086,-27.2244911631,-3.42775296478,2.32011888116,-44.0427338186,-136.896596641,67.568158,77.443208,-215.30020607,-126.185213371,35.769765297,-1.06883432617,0.895655900313,3.87906193658,120.165081233,105.368659061,-176.996196676,74.306008,71.67076,-194.084437893,92.872780128,73.4390438088,-3.49992825107,-19.2840590251,0.0140816304293,-0.282882692973,3.37041068881,30.1937335164,-59.4745802458,-44.0748510489,83.2522664325,-144.49046771,-10.906048,-4.80870964317,-9.22748602137,36.0880555855,-104.015729953,63.648900524,-30.2312017786,5.75380915951,-38.79367295,-8.0355908163,112.164820639,-133.255407114,158.83453329,-15.8477853241,3.08969152551,-44.3546078675,114.1421912,42.1797181357,37.6617616173,77.1396346421,47.2473472293,-14.9977595007,1.06883432617,-1.90198881058,21.6361952764,30.7206960877,2.34587143909,-1.70854405542,-0.242270410496
ukbench00409.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2330.93,-282.727087515,2452.11,2117.85,368.453649904,-557.895590985,-141.263007891,-37.944837825,464.46381517,2107.702,1838.852,330.922156695,306.210183934,-220.855934363,41.3049355162,62.1266375032,-119.841871489,9.53666709467,93.8610444108,91.5543954841,1989.726,2578.69,105.185505666,-30.4459275389,-67.984692662,-139.536209559,-47.0076221024,84.6870155548,31.281683643,4.05154469696,1.08473086948,-44.7075333473,-21.7421047561,-1.05775841087,128.901288985,3305.238,79.6565345684,316.154183998,-111.057989338,94.1328831387,95.3041952188,54.4070546473,-12.0502269306,-16.3379005153,64.6740884908,150.053013365,-11.3660344008,7.82188838122,-19.1248759851,33.475917077,28.6873221127,75.9237983206,65.7367609203,39.6096114832,41.3639604519,125.647564748,-32.8153074649,20.7224713295,6.30128175694,-9.28804179439,98.5796996274,-48.4541788087,-9.88524246307,-4.84375109093
1,2.85948,18.5319765565,-297.85404,-336.0594,108.985150469,-8.54667938351,-10.3346575607,145.785397607,101.117522898,-417.191928,-429.120528,41.4338011098,22.0108141295,-74.6764664782,-0.962723054158,-1.1302942391,-15.3612951947,-0.632354575566,-63.7420089278,35.5626142453,-420.589464,-307.20516,25.3357734882,-80.025434144,31.5810053885,100.234066319,-22.8047112815,1.50354602447,-5.04653569797,18.7132193502,-30.7426777479,85.8338989454,-6.58072725818,-53.6199162902,10.6912577082,-5.210232,20.3998560454,59.4389351328,-54.7719953397,81.7062338209,-40.4010269967,12.1182443232,16.650708224,7.19844116286,24.979167116,-45.2146520995,122.862444982,-101.614415003,17.2921113541,-2.6076851606,45.2368169152,-37.7050907303,-2.85858028215,1.37234606959,3.60127018642,-22.5080055108,64.5302482998,-0.520843541314,3.55020274814,6.04261434124,-18.5195344099,-4.61955784266,4.60720296969,1.02988947741
2,-44.86909,-4.30189152887,283.69557,189.76495,-101.939751512,-0.717039145813,9.81055103924,-166.907755435,-213.742189409,15.898474,79.248524,-248.489239742,8.4384583751,90.7223850168,4.83294615598,-0.868933590968,13.8555212037,89.552631581,100.768020216,-262.584392689,31.567362,62.25203,-258.204990229,98.556188737,36.3495170161,-43.6941489207,14.3986828086,-0.0948099815805,4.70000996705,-15.3170020983,74.5720246777,-88.11530685,-13.7218876368,53.0616923955,-177.40479441,-26.550694,-23.0090025246,-79.8427905988,96.4736442154,-166.941838405,55.9755676614,-23.5806000875,-22.1554511004,-5.13294459898,-7.52258698941,63.5156823822,-158.271172018,178.143961529,-22.8005472682,15.6919791238,-9.36238369669,37.3715651811,35.8964858725,25.9421104828,31.2954598774,7.71083926241,-54.9761752373,11.4415689614,1.53248117519,12.8993774888,-24.4094475653,21.502219318,-1.87038420875,-1.31129892264
ukbench00410.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3347.49,94.3607924852,3116.914,2243.83,276.538333138,-24.2217017706,4.76487029071,35.4268915019,346.989249751,1944.506,1852.858,224.3998187,221.432867856,-79.1109133513,-7.01025662868,4.38338109076,36.2335656816,180.384018229,101.89356543,134.706308935,2050.426,2335.08,316.577826367,36.7879536423,6.84967131563,-56.4143932166,-18.7216047829,3.1094487188,-1.07025926158,8.11067263022,-75.2729290781,-104.610791422,-68.3895267629,132.052317537,420.941497934,2949.81,325.524421194,224.882848305,-75.167590165,-72.0499383622,93.486559085,70.8541401838,16.0067405882,-38.4354256543,155.367636476,120.026635401,-51.6145523859,-33.5357416022,-141.357505876,-23.5326960364,-42.5254018206,122.341658085,102.158492583,42.8228209361,47.3351134424,125.397554605,19.8787736148,5.35562676071,-5.88298559483,10.6127908721,44.4271723478,-31.4384119209,-4.61659273654,-3.49800740774
1,22.84764,10.6979732453,-167.459496,-377.78412,53.4880440847,9.85009992646,1.35952292,109.941349786,100.52273809,-423.285384,-439.275912,32.9899054224,67.3399588832,-48.7779945994,2.35855184022,0.697354933051,-30.0071284345,-93.4905660824,-60.7679180816,43.0658097714,-414.216264,-350.28912,41.0223341284,-89.8817304212,-44.5038523704,56.5438276987,16.0133476774,1.55148154987,-0.0889348423463,8.95011611792,0.135837792431,101.274158169,2.5711968891,-60.270620267,80.6380090968,-59.67684,48.2208751583,66.9547423547,-6.56497328336,79.719371246,-21.9154707069,17.6848582805,2.75689043186,17.0518117045,-5.97041851784,-43.0473071405,97.705622175,-68.8996480711,16.5436126425,-21.6297238494,80.6150945185,-35.2792496619,-5.67141593696,-12.2799202526,-21.5356143281,1.09113810834,24.5836847863,4.95559099875,9.41748498912,9.57454549659,1.33336837249,-13.7315482967,-4.03207712605,-2.88106956945
2,-48.12037,-2.26501892574,154.782318,215.44721,-47.206264994,-8.94656028655,0.705471438823,-114.542520741,-217.048761415,115.145222,117.746246,-260.596096651,-95.0572244961,59.6261063518,-1.05169264358,-0.297746513376,25.5905154376,161.11137774,44.1737747798,-228.909118032,96.664262,170.34996,-274.605293175,84.7946246578,75.8709072751,-11.2015854051,-16.0304899764,-2.27188321037,-0.77107741766,-2.63442678746,32.1261092819,-120.02101982,-2.56769451516,80.2412500603,-182.650159328,20.09947,-22.1205892955,-69.3824218459,66.8565199341,-143.236908052,31.2902960246,-12.148348942,-8.31310653552,-26.8067550835,-5.27790915932,8.04718754953,-111.423961835,183.70466195,-25.5711642765,26.3065580361,-25.1377733504,51.6506810536,-12.9597567307,12.9187177984,30.8228494113,7.52399284291,-18.8148855649,-2.81022761041,-10.3852739814,3.87020010335,25.2061086286,6.58307407008,6.51767776339,0.333270501355
ukbench00411.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3297.756,69.5306807913,2740.682,2077.104,361.196749366,-71.5414736968,12.4265727322,82.8954697448,264.080645432,1912.972,1770.762,133.792580104,287.532501096,-23.3339743781,-13.0899607333,4.11128402864,12.5228610948,51.2762581746,-19.2866825303,-42.6416801354,1939.174,2245.518,107.953616023,-171.327513582,-199.551053456,-102.114704485,-31.6199505046,6.94491333931,-12.9739541567,-4.09066006719,-75.639170315,-130.964661157,-225.755274019,-38.8388079349,184.143200871,3030.996,48.0785902165,232.49953096,-240.338139859,-52.4263109707,55.4657372326,39.2820959429,13.8609581649,-5.38309074282,131.990483433,143.439193278,-117.412252589,-15.0638145641,-5.82021277708,1.28106571548,-23.2001734907,15.8258555149,161.020775771,73.8105875802,87.5719316181,81.7238925786,-38.0281249188,-1.80736493271,29.5887038312,-17.3813586119,30.991635615,-35.801584365,23.5839200141,20.0187076261
1,41.873616,7.73456384391,-283.512648,-407.830656,25.5727496022,8.43145387352,2.46817798976,180.366008933,27.4077660311,-415.652208,-416.661768,13.2537731041,30.504139735,8.37904040759,2.59703915852,0.641790371375,-27.0033048869,-82.8816897124,-57.3616241736,23.4970854219,-422.534136,-394.528152,-0.373342538264,-43.3645991207,-17.2598463563,74.3426387621,-4.41047890857,2.39724079841,-0.00328561076663,-18.3852851176,-13.2397356697,89.8163978762,-18.794748715,-21.7725961884,-27.112139522,-65.985744,-2.77941522335,49.8390801169,-60.7535834908,71.0444947448,-55.7878172293,-0.952595088308,-1.36065731392,2.88955364612,-9.91696309136,-66.7519150172,110.089415165,-95.1440995515,40.3678331508,6.39351945757,23.4539116881,-25.4200304075,17.2447746754,-14.9317565532,-7.64042055383,-20.2303819742,43.285076018,-18.9210574074,-10.6447829294,-5.58661770643,-27.8385742042,-9.23283544059,3.28081404623,3.8434552742
2,-59.718028,-0.656877404709,277.583734,158.924848,-11.5116997648,-12.0574427051,-0.0609056711068,-210.323935158,-228.924792835,120.516964,199.096694,-228.998244978,-130.461603694,-1.64382247408,-1.75853496683,-1.81654923432,38.4629107281,124.787286526,82.9918832055,-107.729289668,171.708938,85.903666,-175.600463456,156.901135032,89.7532440151,-44.1589910192,6.15392577948,-1.74839413917,0.402262833442,25.1715075039,41.1637924317,-137.530744419,103.974932073,73.576858461,-197.455115109,16.401852,-14.2063299188,-156.362743189,184.675784527,-151.178548763,-11.6693533362,4.41459255556,3.52687991145,-19.2276650632,-82.4072734564,-13.7618873048,-144.168608918,145.321517033,-65.1455131252,-15.2184371077,19.5667265088,-16.4017815463,-75.7202607508,-11.2755451787,-20.4006631764,-42.3500163005,-50.883818852,20.4470023265,11.4599473524,0.855506280354,-21.6100088076,6.67893771084,-2.30064255257,-0.747911761008
ukbench00412.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1616.716,-7.05195367378,1900.852,2088.348,-84.8624317498,-70.1183270214,-11.9688975507,-2.01198740741,-160.705861283,2351.82,2385.7,-136.62532581,151.792519539,58.839696551,-19.476549181,-3.88613874753,-29.3760441176,222.460713462,137.938608634,-120.38556749,1961.334,1910.334,35.2221876297,153.397371823,228.33555449,-77.3744524246,-50.7561749802,-6.99563290323,-0.311394344591,-15.6556712623,-187.526746197,-43.0034060046,217.232649586,375.617063639,54.6514730602,2196.266,-8.37189030884,384.599201482,-63.0767533002,-29.2233090529,-179.226644151,-44.5485760506,18.9810758567,74.2471383444,-66.4796411556,-163.185613309,-9.56432632233,-129.185361224,-6.02048575653,-27.1638779099,-179.043679637,-37.387247293,-78.2649303189,50.371652836,34.2155099201,-161.89077425,21.7785310043,-48.6673313219,21.5678068159,1.64279265256,78.6519903851,72.2785128031,6.31907044235,-13.7857460698
1,-7.171824,2.8495886515,-21.912528,-39.676272,-2.97827524048,5.4397869672,1.50405157476,7.96736915191,-5.66781396712,-31.48248,-29.1588,-0.623569912685,20.5335143585,4.31756177945,1.41337634794,-0.354469444758,1.41337634794,14.9460205661,13.8312768646,2.91489273794,-42.488376,-8.084376,11.1056196152,13.166081082,6.68216334615,-0.229713537363,-1.9649485828,0.806421531949,0.764552983155,-1.77036482406,-11.3665426134,3.51589330798,4.97636900702,31.1506728411,12.7436494475,57.377976,18.2490443825,30.8256394872,-6.70738692298,6.1129324665,-2.44586371635,-4.16441766635,-1.29042772279,3.95166354644,-3.91264809779,-1.49661708302,6.19189649497,1.20185085726,9.82717293198,-1.5677771268,-9.09043467129,7.08695537088,-4.91830237694,-1.34548191608,-4.32211905747,-11.9369606194,-0.387284274326,-0.468200855668,-0.0566266434757,5.23642894291,-3.11419492495,0.175535880845,1.54198487781,0.394079033551
2,-34.734508,-1.17271292758,-13.441476,14.011876,3.61499854654,-2.11923262144,1.2068458081,-7.46795096175,9.72606368655,-32.66966,-31.1581,-11.2644871289,-18.6640339929,-3.00405740282,-0.229900213554,-0.912200035247,-0.229900213554,-16.3448478896,14.9440084244,-13.2584505016,-28.045142,-54.426142,-16.8695658104,14.3291173592,25.3949113291,-1.29873453972,1.85760700023,0.380130497633,0.0167058388615,2.8444843735,11.145738175,3.43640319206,28.5753669009,20.8810173059,2.1837781144,-27.283658,-0.329627679642,33.1537770443,38.1171416802,1.67786822523,-14.6877847628,5.57862927843,-0.412804039759,-2.39403017199,-13.7163960418,-16.7819057795,-16.3723235415,-3.08329789476,-3.7057353818,1.64178770614,-20.5669941046,-23.1037484925,-11.8071174892,-2.86001837947,-2.09370119913,3.48622224064,0.0731427896397,-0.591892216474,0.132365954381,5.75443768164,0.31162874565,0.536013868537,-0.101062456801,-0.22035534605
ukbench00413.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1088.048,57.8551772718,1746.896,2197.052,41.6713593272,-43.9756027971,0.539218521569,-53.8280884924,43.7573694833,2602.168,2380.182,-32.4387626437,130.541327965,5.17607536207,-11.1524881529,-0.359769165676,-14.987835334,38.4612379408,208.993095856,87.0723117555,1844.822,2077.728,323.559914662,217.321832033,97.8261123469,-195.328348808,-0.633862603696,-3.95585624543,2.27600711437,-2.41277957079,-46.1168944606,-231.017442268,34.7240892416,364.623672145,177.498454233,2301.36,9.94189079736,237.776721679,-251.835198011,-97.2003123555,-150.017413936,85.8033982372,1.91577918139,49.0708057941,112.452101824,-271.147464437,-18.6237784029,-244.934292274,-40.9160752081,-14.2328498278,-25.2493689426,-174.297183211,150.005990753,167.456952704,168.261515698,158.600156429,40.2853359153,-16.9705627485,5.97807355095,2.22887499511,56.3474364249,6.63393424789,-4.69964313176,-1.67059922549
1,23.660928,-5.55514821219,-21.937344,-33.305328,-1.10308634524,2.41165236652,0.232030147313,6.06298436258,-0.0443728447149,-32.806752,-41.838648,-1.36130455371,18.1133465656,0.585086971344,0.706688173972,0.793914988083,0.476974636609,1.60404565157,16.8469947174,10.266853418,-54.607608,-0.974592,15.7329969424,14.1164126951,5.02718083658,-7.0844293016,0.218552845047,0.282248276008,-2.60134869498,1.06455834515,-1.37082599375,-5.30095892124,-0.57072339568,31.2440734425,6.37594588315,35.32896,4.27952710416,11.6702742559,-15.6181722147,2.97590697188,-6.92317567001,4.25753953512,-1.02801943108,0.620856700881,3.36793884265,-14.7889404295,-0.662819269267,-2.88940497546,8.23389621749,-0.528433793471,3.07401379513,-1.84313042054,9.86287599432,8.46396515431,3.17838181949,-1.09418890493,-1.15976959612,-2.2609331405e-14,0.572615486866,0.520410499403,9.75148411312,0.596851896389,0.165337212129,-0.401950584306
2,-5.738224,-0.547893234408,-7.768848,3.527924,2.2602128821,-0.90358334695,0.103326160378,-3.96630062457,4.11266632362,-34.343784,-24.371766,-0.176579226011,-11.674814949,-0.543708274036,-0.114950106777,-0.838336443283,-1.4136846465,0.138086733285,25.7021426294,-14.6898159369,-73.312086,-5.510064,23.1129002756,38.3404953401,13.3225068624,5.16065479372,1.13380890543,-1.280305857,-0.546721993813,-0.38495011989,-1.7829358917,-25.8597406877,19.0439223848,39.8567198323,0.89098011802,-9.52568,-0.435448998309,1.80489555561,-20.3159628217,-34.5546070977,-20.2425324654,-4.30799267313,-2.02657462056,2.64218433532,12.2560374617,-12.7296959379,-9.91293420809,-2.51290784229,-3.08502651789,0.828252480264,-3.17221961333,-9.48602085239,3.97929191628,20.5825236597,27.2705717243,12.6566396773,5.15094719531,-2.88897012398e-14,-1.20406819618,-1.61855991079,4.31830836023,-1.52324628922,-0.749985807046,-1.24504562765
ukbench00414.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1457.332,87.5116091549,2021.75,2184.348,-115.291521733,-147.548271614,58.4979622188,-53.2596507437,-351.267659823,2300.096,2040.302,-324.027701283,-119.640719154,6.24608915441,-66.7537085711,37.8165346166,-8.83176369702,134.918213178,30.088252281,82.4791735551,1832.96,1988.508,336.6329428,191.232653958,281.289292587,172.121104249,0.140285255887,-31.3030844425,12.7165865298,-0.659811081099,126.663774888,187.304101055,152.651990992,218.093809199,299.363473519,2300.696,6.14653276652,62.0096434149,-153.20533627,62.7670405388,9.56849525958,30.4471286069,-1.88191892469,-7.50866102003,-84.7748235426,-376.096461197,-77.815687056,-288.639753386,-55.9775414242,-31.8674525394,126.241187859,-128.654618033,103.067082932,-58.751609064,21.8367954441,209.634352387,-5.41076084031,15.1943105141,-15.5068246669,10.4278348451,-53.6898879351,-49.1364549252,-6.85552332819,6.1280320127
1,7.144752,-7.84283894921,-8.883,-39.676272,-7.34262990011,10.2983749263,-5.13512496855,5.3107185606,-22.3794125361,-45.174144,-52.058328,-13.3035308044,5.9045655343,0.168560146893,4.9468172178,-4.63315858856,2.58826537758,12.6909436847,14.6773278471,7.64805523268,-50.17344,-4.798512,18.3746995113,12.9891875274,13.2292479513,15.3876165376,0.96255492951,2.10222371665,-0.541050102122,1.11802022964,5.81123021822,10.8124885851,0.474330238081,16.3630519123,1.71070783048,35.703456,-7.97749736238,16.3134176345,-15.0036047877,9.26591029011,-1.25108544342,-1.16456373028,-0.740006882432,-6.02610185931,-5.00901431265,-21.4058718752,10.3881566341,-12.6981667053,11.0862156883,-3.01238334321,5.37114916877,-11.0985379212,12.6815092816,-3.09932669756,-0.130575156848,13.9715670881,2.8202829655,2.59703915852,-1.43915768131,-2.95166333926,-10.7825341399,-0.164531872967,0.265055197049,-1.10050376394
2,-35.173716,0.732921848699,-24.06375,14.011876,3.43139321098,0.0705618285794,-1.8467326212,-1.73669231268,23.4988750251,-22.884448,-47.273326,-2.34466815105,-3.94053217125,-0.352800850085,-0.804650747438,-1.03843322704,0.247041896143,-15.6444665677,8.33489865981,-15.3251338464,-97.65248,-44.568204,39.3800737232,33.9221207619,16.6570456442,-19.8722517926,-0.373983309392,0.38114367768,-0.0199615970139,-0.543403503933,-9.68642247442,3.58563666402,34.8273114413,36.0432633494,25.0213529974,-19.034248,6.0323599482,9.98992188506,-23.1343798542,-19.5445431549,-10.1154729199,-0.0223604657445,0.565344434502,3.28592318536,-15.1960335503,-17.2006648691,-7.03413986732,-24.5169644052,-5.29468417517,0.58152683276,9.81512578391,-10.543301509,-7.58874522817,-8.23579360632,10.004986021,17.8498940087,1.84219359895,-1.75853496683,-1.3116602608,-0.418425119687,0.714118845368,-1.05101960851,-1.48929797124,-0.241469367883
ukbench00415.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1777.27,28.8755182193,1965.036,2054.448,34.1944887262,-38.0375385495,-4.79819301794,-12.5343607876,-38.0619513438,2398.532,2523.168,-50.5716637993,257.496661722,12.1803449598,-13.3968450764,-1.1132655626,-29.5372644637,146.472131979,246.89269151,-61.5641703218,2182.21,2180.644,102.955566582,217.451243669,153.540232055,-175.266315212,-15.0126035531,-3.63720127203,-0.638854535656,6.67977541892,-123.11508789,-187.796247375,177.450732793,316.724359299,108.131104641,2214.002,98.9173600808,236.614522194,-71.9068486666,-159.353584208,-170.149951665,44.6115590616,15.7235772002,61.4410431809,63.830554242,-216.671883903,-29.0663313475,-104.12523842,-74.1865305516,-9.49678824302,-158.37777685,-158.787464727,50.4470406143,137.670358312,193.309379436,-63.3295067276,43.7661614157,-16.1036498347,5.56873416779,26.8438217624,264.127116045,33.8325308546,-5.98558140121,-1.63115648675
1,-7.48428,-1.55323707744,-20.888304,-45.372672,-0.859277984765,3.6627954933,-0.709697251067,7.4269840627,-4.37968682653,-46.548048,-36.754752,-5.54028389034,28.8953830257,-0.227650744353,1.17488902964,0.0994479752914,0.706688173972,8.5428361816,25.0958079223,-0.459528955776,-37.34244,10.916784,12.1366354435,20.679259962,10.0713919325,-10.4232517579,-0.42838548659,0.787058405171,0.177361058001,1.26448493783,-6.82945479796,-8.93968516239,7.38752313565,24.665509299,3.79157562074,111.670872,-9.58702077886,30.5784755484,-12.1308357319,-3.44570306045,-11.6282957291,5.45149034969,-0.405134909803,4.93027777041,6.43307888588,-10.1697730731,8.41724638818,-7.51434703962,14.8504042577,-7.47119989571,-3.19844196121,-5.55584758849,2.83210320064,11.1282788858,9.90424032452,-7.05094334401,1.19100176066,5.89199271008,-3.73653594438,1.52373543282,16.6264086917,2.65752052856,0.742481729712,-1.53032353456
2,-39.40751,4.60357268546,-19.276668,22.496576,4.87450828512,-5.68312973,2.10344121153,-5.42256448723,10.9773428072,-13.213316,-45.038784,1.46064284902,-34.8005840425,0.128561407028,0.476942109697,-0.294749584159,-0.114950106777,-12.8345012758,-2.84769624807,-7.27417403014,-62.89373,-60.351172,-8.04952995566,27.4598500022,6.01826209419,15.0564473192,-1.47607276406,-0.190054639673,-0.525672824798,0.0938330234158,13.7213488903,-1.21806779813,28.4233838355,48.1213738855,9.05432482646,-34.225426,1.37511307273,29.3410377377,22.9495976315,-19.4810180959,-4.96374353799,-7.21911755266,-0.354578270758,-10.4846997154,-1.55770977049,-27.9615260903,-40.7840962176,-8.19861089955,-5.03411893239,1.74015102113,-22.1934372821,-14.5659537531,4.12600725195,1.63838520696,22.4681285986,13.5378413402,2.87720800468,-1.62644317746,-0.177757546746,5.78501075362,11.5478704783,1.72515062359,-1.20541030816,1.17553471532
ukbench00416.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,871.89,-221.907861469,1827.846,2138.626,-448.185128438,-38.8754709522,13.2480071724,-104.306045105,-233.094850382,2121.468,2115.44,277.600475771,14.9788055544,-194.496746265,-77.30515596,-1.83550207492,81.4346595621,-302.375584304,92.2164752981,255.597484967,2046.778,1861.408,214.320611214,-156.407517663,-8.80567650585,-90.205612076,-165.360967792,125.456834211,-28.5795875432,-58.5229929386,-17.1468916753,11.0167236509,-104.669935101,-209.288203364,129.144306189,2319.124,-51.000896304,-160.780514615,-60.0950668505,7.43310648383,-38.9094287359,-235.543543958,110.559776947,47.0879875131,8.9554070596,-29.4752807126,66.3902556856,-37.5607757219,-141.744560622,-9.18226586802,93.6294231105,-35.1001471473,28.7801962889,0.144099157127,4.54767801426,64.5418259466,28.1003242304,6.78539667227,3.02799736051,-32.3614044235,3.67685127586,31.9652216659,-14.2391886765,-8.60402380861
